Measurements/Samples, Spot 22259, Spot 22260, Spot 22261, Spot 22262, Spot 22264, Spot 22265, Spot 22266, Spot 22267, Spot 22268, Spot 22269, Spot 22318, Spot 22319, Spot 22320, Spot 22321, Spot 22322, Spot 22323, Spot 22324, Spot 22325, Spot 22326, Spot 22327, Spot 22328, Spot 22329, Spot 22330, Spot 22331, Spot 22332, Spot 22333, Spot 22334, Spot 22335, Spot 22336, Spot 22337, Spot 22338, Spot 22339, Spot 22340, Spot 22382, Spot 22383, Spot 22384, Spot 22385, Spot 22386, Spot 22387, Spot 22395, Spot 22396, Spot 22400, Spot 22402, Spot 22403, Spot 22404, Spot 22405, Spot 22406, Spot 22407, Spot 22408, Spot 22409, Spot 22410, Spot 22411, Spot 22412, Spot 22413, Spot 22449, Spot 22450, Spot 22451, Spot 22452, Spot 22453, Spot 22454, Spot 22478, Spot 22479, Spot 22480, Spot 22481, Spot 22482, Spot 22483, Spot 22484, Spot 22519, Spot 22520, Spot 22553, Spot 22554, Spot 22555, Spot 22556, Spot 22557, Spot 22558, Spot 22559, Spot 22560, Spot 22561, Spot 22589, Spot 22590, Spot 22591, Spot 22628, Spot 22629, Spot 22630, Spot 22631, Spot 22632, Spot 22633, Spot 22662, Spot 22663, Spot 22705, Spot 22706, Spot 22708, Spot 22709, Spot 22737, Spot 22738, Spot 22782, Spot 22784, Spot 22785, Spot 22788, Spot 22789, Spot 22814, Spot 22815, Spot 22860, Spot 22861, Spot 22862, Spot 22863, Spot 22864, Spot 22865, Spot 22866, Spot 22867, Spot 22868, Spot 22869, Spot 22892, Spot 22943, Spot 22944, Spot 22945, Spot 22946, Spot 22947, Spot 22948, Spot 22949, Spot 22970, Spot 22971, Spot 23023, Spot 23024, Spot 23025, Spot 23026, Spot 23027, Spot 23028, Spot 23029, Spot 23051, Spot 23052, Spot 23107, Spot 23108, Spot 23109, Spot 23110, Spot 23111, Spot 23135, Spot 23194, Spot 23195, Spot 23196, Spot 23197, Spot 23220, Spot 23280, Spot 23281, Spot 23282, Spot 23283, Spot 23284, Spot 23306, Spot 23307, Spot 23324, Spot 23369, Spot 23370, Spot 23371, Spot 23372, Spot 23394, Spot 23457, Spot 23458, Spot 23459, Spot 23460, Spot 23483, Spot 23548, Spot 23549, Spot 23550, Spot 23640, Spot 23641, Spot 23642, Spot 23668, Spot 23734, Spot 23735, Spot 23736, Spot 23737, Spot 23762, Spot 23763, Spot 23829, Spot 23830, Spot 23831, Spot 23832, Spot 23859, Spot 23883, Spot 23884, Spot 23885, Spot 23886, Spot 23887, Spot 23888, Spot 23889, Spot 23890, Spot 23891, Spot 23892, Spot 23893, Spot 23894, Spot 23926, Spot 23927, Spot 23928, Spot 23929, Spot 23956, Spot 23957, Spot 23979, Spot 23980, Spot 23981, Spot 23982, Spot 23983, Spot 23984, Spot 23985, Spot 23986, Spot 23987, Spot 23988, Spot 23989, Spot 23990, Spot 23991, Spot 23992, Spot 23993, Spot 23994, Spot 23995, Spot 23996, Spot 24019, Spot 24023, Spot 24024, Spot 24025, Spot 24026, Spot 24055, Spot 24056, Spot 24075, Spot 24076, Spot 24077, Spot 24078, Spot 24079, Spot 24080, Spot 24081, Spot 24082, Spot 24083, Spot 24084, Spot 24085, Spot 24086, Spot 24087, Spot 24088, Spot 24089, Spot 24090, Spot 24091, Spot 24092, Spot 24093, Spot 24094, Spot 24095, Spot 24096, Spot 24122, Spot 24123, Spot 24124, Spot 24125, Spot 24126, Spot 24155, Spot 24156, Spot 24175, Spot 24176, Spot 24177, Spot 24178, Spot 24179, Spot 24180, Spot 24181, Spot 24182, Spot 24194, Spot 24221, Spot 24222, Spot 24223, Spot 24224, Spot 24225, Spot 24226, Spot 24257, Spot 24258, Spot 24277, Spot 24278, Spot 24279, Spot 24280, Spot 24281, Spot 24282, Spot 24288, Spot 24292, Spot 24322, Spot 24323, Spot 24324, Spot 24325, Spot 24326, Spot 24327, Spot 24328, Spot 24361, Spot 24362, Spot 24381, Spot 24382, Spot 24383, Spot 24384, Spot 24385, Spot 24395, Spot 24396, Spot 24397, Spot 24423, Spot 24424, Spot 24425, Spot 24426, Spot 24427, Spot 24428, Spot 24429, Spot 24430, Spot 24464, Spot 24465, Spot 24484, Spot 24485, Spot 24486, Spot 24487, Spot 24495, Spot 24496, Spot 24497, Spot 24498, Spot 24499, Spot 24500, Spot 24501, Spot 24502, Spot 24503, Spot 24508, Spot 24512, Spot 24514, Spot 24519, Spot 24521, Spot 24522, Spot 24523, Spot 24524, Spot 24525, Spot 24526, Spot 24527, Spot 24528, Spot 24529, Spot 24530, Spot 24531, Spot 24532, Spot 24568, Spot 24574, Spot 24587, Spot 24588, Spot 24589, Spot 24590, Spot 24591, Spot 24602, Spot 24603, Spot 24604, Spot 24605, Spot 24606, Spot 24607, Spot 24608, Spot 24609, Spot 24610, Spot 24611, Spot 24614, Spot 24620, Spot 24621, Spot 24622, Spot 24623, Spot 24624, Spot 24625, Spot 24626, Spot 24627, Spot 24628, Spot 24629, Spot 24630, Spot 24632, Spot 24633, Spot 24634, Spot 24672, Spot 24673, Spot 24679, Spot 24692, Spot 24693, Spot 24694, Spot 24695, Spot 24709, Spot 24711, Spot 24712, Spot 24713, Spot 24714, Spot 24715, Spot 24716, Spot 24717, Spot 24718, Spot 24719, Spot 24720, Spot 24721, Spot 24722, Spot 24723, Spot 24724, Spot 24725, Spot 24726, Spot 24727, Spot 24728, Spot 24729, Spot 24730, Spot 24731, Spot 24732, Spot 24733, Spot 24734, Spot 24735, Spot 24776, Spot 24784, Spot 24795, Spot 24796, Spot 24797, Spot 24798, Spot 24801, Spot 24817, Spot 24818, Spot 24819, Spot 24820, Spot 24821, Spot 24822, Spot 24823, Spot 24824, Spot 24825, Spot 24826, Spot 24827, Spot 24828, Spot 24829, Spot 24830, Spot 24879, Spot 24880, Spot 24899, Spot 24900, Spot 24901, Spot 24902, Spot 24908, Spot 24910, Spot 24911, Spot 24912, Spot 24913, Spot 24914, Spot 24915, Spot 24916, Spot 24917, Spot 24925, Spot 24926, Spot 24927, Spot 24928, Spot 24929, Spot 24930, Spot 24931, Spot 24984, Spot 24985, Spot 25003, Spot 25004, Spot 25005, Spot 25006, Spot 25010, Spot 25011, Spot 25012, Spot 25013, Spot 25014, Spot 25015, Spot 25016, Spot 25017, Spot 25018, Spot 25019, Spot 25020, Spot 25021, Spot 25022, Spot 25023, Spot 25024, Spot 25028, Spot 25088, Spot 25089, Spot 25108, Spot 25109, Spot 25110, Spot 25115, Spot 25116, Spot 25117, Spot 25118, Spot 25119, Spot 25120, Spot 25121, Spot 25129, Spot 25130, Spot 25192, Spot 25193, Spot 25202, Spot 25212, Spot 25213, Spot 25214, Spot 25217, Spot 25218, Spot 25219, Spot 25220, Spot 25221, Spot 25222, Spot 25223, Spot 25297, Spot 25298, Spot 25299, Spot 25316, Spot 25317, Spot 25318, Spot 25319, Spot 25323, Spot 25324, Spot 25325, Spot 25326, Spot 25327, Spot 25401, Spot 25402, Spot 25420, Spot 25421, Spot 25422, Spot 25423, Spot 25424, Spot 25425, Spot 25426, Spot 25427, Spot 25428, Spot 25429, Spot 25430, Spot 25504, Spot 25505, Spot 25506, Spot 25523, Spot 25524, Spot 25525, Spot 25526, Spot 25528, Spot 25529, Spot 25530, Spot 25531, Spot 25532, Spot 25607, Spot 25608, Spot 25609, Spot 25626, Spot 25627, Spot 25628, Spot 25629, Spot 25630, Spot 25632, Spot 25633, Spot 25634, Spot 25635, Spot 25707, Spot 25708, Spot 25709, Spot 25710, Spot 25711, Spot 25729, Spot 25730, Spot 25731, Spot 25732, Spot 25733, Spot 25734, Spot 25735, Spot 25736, Spot 25737, Spot 25738, Spot 25812, Spot 25825, Spot 25830, Spot 25831, Spot 25832, Spot 25833, Spot 25834, Spot 25835, Spot 25836, Spot 25837, Spot 25838, Spot 25839, Spot 25931, Spot 25932, Spot 25933, Spot 25934, Spot 25935, Spot 25936, Spot 25937, Spot 25938, Spot 25939, Spot 25940, Spot 25941, Spot 26031, Spot 26032, Spot 26033, Spot 26034, Spot 26035, Spot 26036, Spot 26037, Spot 26038, Spot 26039, Spot 26040, Spot 26128, Spot 26129, Spot 26130, Spot 26131, Spot 26132, Spot 26133, Spot 26134, Spot 26135, Spot 26216, Spot 26217, Spot 26218, Spot 26219, Spot 26220, Spot 26221, Spot 26293, Spot 26294, Spot 26295
AA_0,33173.35108,32042.31564,37693.37617,34039.72583,31782.8861,30447.9391,37097.37153,33916.87506,28472.553,28882.75452,2375.176341,31627.80841,45254.22152,50203.75506,50938.83194,34268.33198,58628.67449,35320.7652,52740.94349,40772.09011,52047.32965,41557.10052,56144.67214,43610.13171,25590.22241,7189.924959,21363.32985,25967.2613,34586.93279,35896.7532,28571.21418,37560.2205,51133.80858,38278.1454,50412.93486,44510.12326,33702.04467,34675.9741,43078.87387,48798.31802,34777.59195,24193.07617,27368.9713,36722.12362,26971.42209,25483.97133,32527.32037,33726.52184,39948.41438,56362.52952,56772.61559,37591.26701,38251.09304,41818.51278,42558.16184,46915.96459,33645.82532,36989.60971,39425.32526,44233.68571,51581.86189,35451.8473,34351.04829,24872.34442,39351.10033,35998.87973,36669.65478,40369.74037,52780.44266,32610.24631,53845.32715,35011.58174,42483.36594,31299.00019,34594.6263,29767.58993,27306.07159,32709.63905,34730.13731,46593.62831,44506.23279,41219.67806,34723.74105,38906.6618,46551.41461,21232.10648,7367.20843,54805.47301,44291.55586,46722.35888,25995.03063,15572.923,17050.67923,37965.47781,33794.32472,41316.02015,31305.77673,35298.46568,27959.77901,35619.98349,35170.22152,30533.16445,39928.15226,34286.14433,42582.90932,43845.19808,38748.59829,27515.35151,35365.99434,33391.13454,31583.95058,5623.739885,46898.22732,36041.28446,25986.74539,17128.69086,18421.0819,13209.81518,14498.69974,26356.28363,30765.54263,38963.34667,44593.49698,37454.10823,25527.99,27945.22479,14407.64914,6210.885328,11080.29194,38705.06734,36477.05355,35239.37749,35156.16981,44379.921,22571.08519,36319.82099,29995.14338,27324.14902,34079.04456,28457.17728,22688.11761,49167.19239,44920.03835,37065.09913,55326.32578,39217.80792,31457.34641,56953.62142,40946.12315,37288.77569,38964.4681,27473.06415,39866.61099,24631.3189,39477.82652,38954.76561,30590.67992,27806.45901,35591.48724,33648.74179,32502.87238,28752.55556,31426.18771,33367.21791,45498.40819,26927.25311,41950.8065,45199.12962,35671.09471,33679.81313,32889.57775,28605.56215,61025.3714,34113.15586,66449.77838,35155.03781,47546.8286,30017.31342,47954.33601,50568.14154,36173.08006,23470.70767,43003.6215,44184.02,56186.7601,35758.19003,58127.16598,29828.72127,37708.84957,35124.66611,43007.49549,46251.39368,34102.03375,29240.09513,40629.97385,50600.64279,30683.44047,51206.62021,60924.92659,37660.78552,46341.6744,46916.6837,43151.52177,38241.73034,34927.60013,42935.37135,46512.39966,31519.09067,42532.37734,46078.91407,43960.39542,41675.23995,25153.43669,31861.21043,44837.97186,54729.60604,49279.26574,36175.38017,43291.56397,45896.94597,36019.3721,39000.78621,50090.4589,53985.80513,39725.93178,52516.43269,36567.45442,38716.35622,22079.37271,80589.93718,34935.34767,24640.79959,34585.07328,51228.35603,37770.16478,26725.80163,37535.40679,35849.99056,31472.87912,35688.99395,40298.25155,41778.80788,50652.08178,38322.64127,39304.58182,43987.8273,41054.00303,20956.97851,34183.33715,36192.52912,42847.57378,32326.74156,30411.36764,41152.95352,43979.94811,30522.0281,19575.40557,24828.02967,46505.86848,41236.48995,36014.3486,40526.00856,64618.15397,46633.43849,21844.32645,46541.31216,41016.44501,46444.25603,42218.56591,27526.11431,36207.53806,28421.60566,41093.56397,23627.77843,26192.87621,35753.00084,49184.06945,39792.23101,32271.27107,43094.23966,41379.53739,47927.29367,31310.81421,57723.42596,34038.55439,31921.02869,45023.86564,34899.68049,29179.39122,49814.31474,35862.63976,25765.06512,39800.73551,27707.92006,33548.8211,36511.25888,45898.76713,35963.06777,40977.54184,36578.51785,50013.56712,44617.6313,46046.65638,55024.80638,47933.05591,28954.02405,25637.32307,45513.52294,33522.17917,47796.75575,30984.31066,50861.42763,53044.8989,38836.8673,47075.65743,48453.37173,39580.1715,35924.43755,40935.00416,39815.10032,40365.31577,28370.17267,44351.72072,43423.72771,50402.08474,43515.48386,46492.67819,34564.5877,49945.60667,24196.23534,35789.57965,62860.36323,22759.06222,36684.48296,35425.8462,59862.84377,30915.65509,41339.0455,32032.46323,42920.31248,59787.67354,35632.3618,46082.4826,35994.79667,73298.44239,48726.49161,30453.55283,68504.49803,52178.77017,34513.421,53725.28535,49213.24225,57173.46527,40784.56888,44936.33724,40279.10998,42723.40672,53429.29821,55189.62554,40777.11526,61701.8855,24699.90694,37067.24756,40672.56167,33041.95421,31840.61488,38977.09497,36615.19238,33091.51042,32097.526,40493.47473,40960.69747,39072.27452,41623.8303,30921.71888,88660.01031,44549.89359,53438.33036,49661.83376,45005.59812,34611.49988,63758.19045,45191.18992,51450.95127,33109.74425,51680.74492,37538.88711,52453.59334,59722.88324,34244.2926,42804.49276,42982.69729,37964.00079,38616.01697,40752.24112,37505.0893,37935.92918,42701.69574,55915.88615,52580.85131,31272.46744,39871.53988,40821.96246,52194.01176,29324.5102,43019.81824,31570.56802,43459.34886,43384.48285,50227.71077,70275.89964,48017.19713,60364.97279,54534.23052,51167.88323,58638.67048,46346.46489,26026.58953,35434.93844,47767.25834,25005.81953,42656.46685,49516.55279,33527.2481,29128.05857,29722.95192,37280.9244,48153.80164,28125.08329,30012.54642,39517.91928,32555.69911,40294.51297,54676.50947,34518.12616,55719.37984,34845.70476,33781.34258,33024.09288,32473.20549,34241.35656,35695.9534,31960.65262,37363.98168,34017.85785,37940.87028,42239.11275,33659.01527,40085.39107,24603.80711,42467.24623,38758.8242,56950.26577,36296.71937,62211.6639,56900.59951,38575.36878,45002.37884,53657.32581,31233.78633,19836.81774,38734.834,32691.51868,37728.024,40579.07527,35759.89256,27796.25148,36932.65123,41720.26923,36797.40365,38879.94331,41547.99203,43681.60023,44870.03216,42897.05727,21008.94144,32397.83076,22891.56966,34867.20964,33905.09971,31427.57449,45225.65978,32072.55115,39737.00556,53833.33734,35281.73378,37927.46758,48923.94488,22399.25666,32767.02796,26349.0449,28331.10964,52621.56771,38496.09608,41938.54837,32498.57598,32216.34321,77065.98091,39688.20214,37891.18395,30940.72646,30288.7085,28130.41616,31986.87708,55049.11972,45984.67889,30462.62642,32614.39853,32269.43812,47374.84195,33906.36665,45428.82137,35948.68303,26391.91057,32586.86588,19275.4441,32414.45653,43700.10162,38097.79282,38468.1028,28067.43257,37198.31695,40526.00516,52445.64318,37641.82942,36419.97726,28606.19729,27366.22245,38229.41386,38094.96791,43231.90615,40586.48315,33516.01472,32102.83455,36167.24798,51230.69964,29694.3038,8622.655698,25252.27989,35724.815,33337.20101,27506.91429,37237.16248,45012.15506,38982.71344,46787.83372,38328.96838,34157.78319,45484.11134,79942.55727,39299.12361,51948.71226,18128.2551,36713.84398,38181.44995,45907.09272,39346.79236,24449.32101,36653.8376,33116.61927,37038.58455,34831.95924,46262.33057,52696.22661,41609.27664,51002.52288,31062.92144,55074.89785,32311.59054,37588.25885,49468.49859,43717.8469,44537.21928,36206.07891,40934.49242,39220.01186,71587.40403,29198.45636,37185.37938,41758.09821,34820.61847,33799.89512,42471.32038,32936.41195,27987.28397,38564.95278,35172.60714,44231.43994,33119.83098,36332.88902,62467.3677,39735.12505,53853.24923,40144.58449,45079.63588,39996.01849,42303.33387,45850.50286,51050.78138,29647.32147,42452.785,38223.7939
AA_1,8968.9324,5779.124914,7228.265662,5320.812035,7388.461866,8611.422947,10567.84019,9171.257461,6238.012628,4255.174064,911.5867976,7693.739014,10174.95062,5999.168025,7315.255474,8647.01532,10081.41928,7583.722806,13220.77474,9167.132743,10686.38343,9578.433642,9271.311682,10903.39024,4600.294927,2142.790544,6905.381019,11729.19046,3838.474839,10015.11705,9539.693305,11197.42164,15260.36969,11456.07559,16963.13888,12830.6041,11277.79606,8864.614227,8484.95641,12750.56408,10877.60277,6285.095523,6006.179996,4451.966773,9232.617887,7843.437068,11039.54464,8764.136736,5938.18118,11464.47944,13486.72322,7830.470946,8298.173404,12310.80516,5830.716142,12898.55881,5451.76131,7847.21991,11119.65519,8880.119186,11857.61796,10827.02037,7048.023214,6160.000341,8056.39856,11767.63548,6631.265461,7072.23793,11050.5553,6245.260999,13758.22584,9064.181678,10985.44862,9471.589902,7924.559171,5896.645439,3146.881168,5235.126934,8848.57501,7262.650106,10805.72736,7522.026211,6400.307806,9330.616539,7887.742033,5420.076748,1215.55451,14752.2948,4841.045889,14145.77376,4788.635406,2242.653037,3354.339259,5752.357366,9649.976512,12524.93582,8139.264428,6729.442791,6132.333164,11048.50719,6589.242913,5749.026765,11541.54345,8521.930956,12015.86602,4844.458169,7260.9839,5640.79824,8269.933586,7735.241691,8399.897911,1287.705748,10863.45127,6611.468685,6363.363561,3781.628035,5802.828949,2455.508794,3396.744855,5356.827572,7611.595398,5961.695519,8591.202779,7683.375886,4407.176062,4710.00596,3085.235192,1431.971177,1962.120789,10607.07253,9152.778984,14004.07854,9316.63909,9369.573637,4767.441274,6915.375765,7645.525457,5553.256678,8798.103907,6577.338963,6435.71102,9957.360158,8494.302513,9847.772749,5860.296452,9573.793381,8925.464687,9817.405502,9520.662994,7325.913198,11539.80723,4693.374984,12588.3502,7001.189391,14770.07136,11608.89217,5173.596014,5069.307155,6791.285971,8614.107261,8916.898823,6382.551116,6549.364574,8004.592017,14113.50286,6317.686704,10300.33155,5395.213266,12794.41038,10255.34597,9601.318699,5397.542929,9922.784502,11285.36168,14075.53622,5901.19354,6989.818477,8403.543828,12117.29489,12052.23818,6277.962846,8014.584555,9550.781031,7542.884462,13711.68249,8979.676358,10586.68168,8009.670762,7159.914269,6405.376418,9181.339224,10538.52938,10921.16239,7116.704729,7072.452401,11797.89019,5547.05301,15720.28693,11870.37715,7605.364912,8715.952401,10629.58168,11320.58099,6560.348007,10573.27969,7838.894737,9185.771144,8590.957629,9369.843654,6702.313345,8550.019935,12881.11612,8092.52501,5942.001152,10102.40177,8549.891506,14433.32212,6816.378336,11171.38222,12093.87329,8746.867536,8436.04405,8457.89663,15239.06024,9558.735634,12643.29446,9246.280979,12815.31457,7002.17619,22482.26718,9067.996588,3919.619613,10879.20746,10273.03284,9632.928483,4953.338306,6243.404948,8985.905235,7745.406597,12891.90296,9566.224513,13068.73558,8214.726467,8110.427029,12579.02769,7047.338343,8643.037854,8187.594109,6716.430155,6508.887715,10153.02972,6710.338587,7889.492108,8772.326057,7321.622256,9088.872164,3822.968832,7547.229829,11819.98849,5883.76655,6194.729195,8758.139719,6502.949577,16261.21761,5775.976464,10073.86754,16337.94795,11733.1171,9128.701249,7025.878309,7729.380048,7582.086663,7506.615023,6589.766345,4036.06247,11065.14883,8910.834173,4990.752764,8820.191962,11448.47933,6231.751016,9963.258607,9120.847367,11820.64147,9085.93785,7533.854579,9102.585711,11181.04063,5494.365837,11905.40059,8252.35712,5843.842115,5875.065997,9322.443647,8882.21852,9825.238197,13869.17175,9353.433346,4709.866539,4466.846766,10656.17072,8681.098272,11691.56662,13734.71961,11746.06648,4730.594008,7343.6034,15440.80665,5566.829154,8998.748194,9096.135108,10485.41951,10476.5715,8749.078667,13116.61348,15263.26561,7624.487697,7188.213488,7443.469411,8507.408568,16601.88197,11289.7234,7836.243467,6599.459271,8915.929768,7478.116821,7021.577399,6784.901685,10620.34936,6918.242066,7220.18833,13213.9932,4048.548431,4480.738875,7624.794443,8335.602837,6565.726513,8919.639848,8453.001034,11476.16564,15499.06709,8241.206111,5732.809158,10410.27059,11311.07113,13287.26583,6434.847377,14819.68933,8968.233697,6818.317314,10074.84439,12255.57215,9062.101485,12133.31652,12800.84737,12070.12719,7357.186271,9377.763564,12162.52296,13626.32851,19251.70754,4089.178134,4936.306801,9469.077861,8105.577997,11147.12873,11410.15983,5510.91899,5927.688161,8649.623193,10580.38095,10056.24261,12980.31359,10015.71902,9986.75745,14905.79931,7386.904032,11821.51071,8698.292228,13249.45529,10879.08633,6972.628785,13232.3679,10603.77623,6648.796478,7305.637546,12217.33636,10709.01188,15117.46056,8786.705993,12902.31627,8795.315727,9692.006139,6733.225948,12281.06077,10757.01396,8319.114962,4310.625807,15473.19065,11839.02236,3886.647809,7941.376148,10433.1344,9716.676881,6301.151267,8333.354655,9900.748615,10661.28433,10505.70656,8706.131723,20944.66522,9236.058739,11938.24311,9559.099129,8948.846928,9252.424199,16801.85161,6761.603921,5881.646663,6839.282036,6144.42971,8425.809582,12855.1006,9266.739897,4524.272207,8392.617378,9910.836734,12079.9338,5927.23088,5778.209958,13344.55335,9426.184661,10621.00463,7101.895653,8459.783898,12855.25821,8467.126326,6833.520158,6051.272181,6506.916343,9953.137257,7863.17483,7033.571861,8509.860461,8042.526396,10340.65237,10085.04829,4609.263532,8559.933416,7455.867019,9001.799177,8432.593303,12238.52786,6618.236531,14673.6935,13149.69378,12159.29085,9791.61294,14293.64484,12186.72754,5534.506234,5491.873888,7575.457768,8880.803428,8923.830381,7001.965288,7843.306741,5426.153666,7151.040491,7369.781473,13240.26147,11567.52991,9740.291859,7887.664027,10504.81974,3979.058733,5520.117187,4339.938482,13052.84586,11055.02445,7285.373325,5943.783551,8512.135672,7119.031224,12488.55022,3358.342109,7323.805761,13596.65624,4397.362686,6853.303103,6606.56471,6694.195227,8987.226672,9458.201528,10000.6042,9417.464951,6677.175383,14567.13393,9495.691818,7365.138485,6079.06412,8101.56062,7485.960432,7533.650965,13366.23092,5614.451723,7374.898368,8318.530846,13279.47209,8474.675815,8265.923045,13385.92694,6805.695099,6406.665985,9426.253453,4481.375608,7441.366173,11938.82336,11220.13538,8657.309875,7336.642861,8321.247782,9468.132579,11920.99112,8900.983562,6461.492561,4301.77336,7369.317061,6781.794984,8265.565028,11394.38073,9124.609839,7754.182048,7210.842895,10215.05699,10719.51668,9086.479872,2313.479139,3518.173533,9823.567494,5805.50601,6625.652631,6954.56868,8282.678783,6525.906303,9633.225759,10606.06035,8604.244498,10435.51269,14728.82651,9062.139888,7779.286958,4276.680631,6691.11706,9974.412493,11614.13124,6314.863343,4417.977061,5777.067734,10619.77998,10849.42876,5530.680759,8315.014719,9936.805572,16133.15396,13806.01621,7492.86261,10557.87223,8731.241192,8690.06264,8233.425223,11051.09587,7305.835563,9162.082734,11350.16104,6910.061792,13145.29153,5424.311498,7865.10963,9250.478983,13148.67859,5402.084319,11228.51633,11486.51653,9168.451789,11534.5215,11514.03571,8538.777604,7609.036729,9756.735958,16787.14234,6177.493084,14576.33225,9674.18403,12606.22612,5692.15126,10284.65412,11318.50245,7934.969847,6439.726467,10194.32649,8374.521045
