Measurements/Samples, Spot 155017, Spot 155019, Spot 155020, Spot 155021, Spot 155022, Spot 155023, Spot 155068, Spot 155071, Spot 155072, Spot 155076, Spot 155077, Spot 155078, Spot 155079, Spot 155080, Spot 155081, Spot 155082, Spot 155083, Spot 155084, Spot 155085, Spot 155086, Spot 155130, Spot 155131, Spot 155132, Spot 155133, Spot 155134, Spot 155135, Spot 155136, Spot 155148, Spot 155149, Spot 155150, Spot 155151, Spot 155152, Spot 155155, Spot 155156, Spot 155194, Spot 155195, Spot 155196, Spot 155197, Spot 155198, Spot 155199, Spot 155200, Spot 155201, Spot 155221, Spot 155222, Spot 155223, Spot 155224, Spot 155225, Spot 155263, Spot 155264, Spot 155265, Spot 155266, Spot 155267, Spot 155293, Spot 155294, Spot 155295, Spot 155296, Spot 155334, Spot 155335, Spot 155336, Spot 155368, Spot 155369, Spot 155370, Spot 155371, Spot 155372, Spot 155373, Spot 155408, Spot 155409, Spot 155410, Spot 155411, Spot 155413, Spot 155447, Spot 155448, Spot 155449, Spot 155450, Spot 155485, Spot 155486, Spot 155487, Spot 155488, Spot 155527, Spot 155528, Spot 155529, Spot 155530, Spot 155531, Spot 155567, Spot 155568, Spot 155569, Spot 155612, Spot 155613, Spot 155614, Spot 155615, Spot 155651, Spot 155652, Spot 155653, Spot 155654, Spot 155700, Spot 155701, Spot 155702, Spot 155703, Spot 155704, Spot 155739, Spot 155740, Spot 155741, Spot 155791, Spot 155792, Spot 155793, Spot 155794, Spot 155829, Spot 155830, Spot 155831, Spot 155884, Spot 155885, Spot 155886, Spot 155921, Spot 155922, Spot 155923, Spot 155979, Spot 155980, Spot 156014, Spot 156015, Spot 156074, Spot 156109, Spot 156110, Spot 156111, Spot 156205, Spot 156206, Spot 156207, Spot 156304, Spot 156305, Spot 156404, Spot 156405, Spot 156471, Spot 156506, Spot 156507, Spot 156508, Spot 156609, Spot 156610, Spot 156611, Spot 156713, Spot 156714, Spot 156715, Spot 156819, Spot 156820, Spot 156821, Spot 156927, Spot 156928, Spot 156929, Spot 157038, Spot 157039, Spot 157040, Spot 157149, Spot 157150, Spot 157151, Spot 157152, Spot 157260, Spot 157261, Spot 157262, Spot 157263, Spot 157264, Spot 157374, Spot 157375, Spot 157376, Spot 157487, Spot 157488, Spot 157489, Spot 157490, Spot 157491, Spot 157601, Spot 157602, Spot 157603, Spot 157604, Spot 157717, Spot 157718, Spot 157719, Spot 157720, Spot 157834, Spot 157835, Spot 157836, Spot 157949, Spot 157950, Spot 157951, Spot 157952, Spot 158066, Spot 158067, Spot 158068, Spot 158069, Spot 158070, Spot 158071, Spot 158185, Spot 158186, Spot 158187, Spot 158188, Spot 158304, Spot 158305, Spot 158306, Spot 158307, Spot 158424, Spot 158425, Spot 158426, Spot 158546, Spot 158547, Spot 158548, Spot 158578
PE364_0,70619.21592,57634.44264,0,0,48873.19399,0,31762.30381,96201.76657,0,0,0,0,0,0,57091.22145,0,0,0,0,0,0,0,36951.35446,0,0,0,0,75279.04652,48517.75263,0,0,0,0,24114.26006,0,0,42698.8847,0,37586.92884,60955.05988,74872.32484,94128.90274,0,0,112422.9976,0,69460.16624,0,0,0,31162.91751,61622.59472,24805.88751,0,0,0,0,0,0,66689.10734,0,22645.0231,0,0,43788.9899,0,0,33372.04204,52555.00508,60807.35311,57523.18651,0,0,100762.4678,10791.37943,0,0,46474.74206,44764.86283,154327.4344,0,0,48966.48606,0,0,124687.7416,28111.2116,37122.01649,0,0,0,0,0,0,60422.88949,66003.87548,36826.64085,39251.91054,67936.70851,0,0,27653.53694,39159.195,0,0,0,0,68445.89954,40561.78182,39333.40572,0,0,0,0,70145.75739,28288.09671,0,0,0,58755.89151,73454.25625,0,81796.6955,0,79045.47792,73125.49063,0,101078.3971,0,0,141524.476,40544.79404,29505.63898,43546.54813,54245.16237,0,57994.63361,18309.10492,58364.94667,0,28197.68144,22023.17074,35312.79182,0,0,61695.45484,126446.866,0,0,0,81350.528,37006.07477,74963.73394,0,32117.54484,0,44400.34336,71075.61565,116974.2386,45478.69507,49143.90752,0,0,0,0,63726.967,20962.12293,29553.86153,0,51430.23874,0,0,0,0,34619.42874,0,0,33441.37402,0,0,0,40934.6397,0,0,0,32246.44535,0,0,44342.02137,0,49784.84846,0,0,0,50560.88612,32491.66533,0,0,0,49995.05622,40088.18152,147648.9809
PE364_1,54739.43072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151.516004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47945.22115,0,0,28474.3835,0,0,0,0,0,0,0,57116.03187,0,0,0,0,0,0,39665.51825,72720.61643,0,0,0,0,0,0,0,0,0,44052.08803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86472.05607,32327.89151,0,0,0,0,0,0,0,0,0,0,44755.45609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96496.50367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146420.6872,0,0,0,0,39447.31865,0,0,0,0,0,0,0,0,0,0,0,72758.46081,0,0,0,0,0,0,0,0,44045.7108,0,0,0,0,0,0,0,0,0,0,0,0,41817.33496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56644.51547,0,0,0,0,0,0,0,49992.27052,38011.23086,0,0,0,0,0,0
PA384_0,453400.6187,440966.5734,698480.1992,707114.372,363273.5759,314139.5954,266728.2648,449447.5212,549997.9847,358454.1572,671983.3028,751560.8594,554129.7227,646977.9495,570099.6704,442812.9656,32104.15028,286270.2665,500629.92,23062.33382,485985.1549,291505.8938,242726.0008,219021.9289,355002.3376,558357.2156,252683.7873,439167.3696,387406.9449,351212.5236,231072.2136,166300.2666,321279.5434,235418.2796,463706.3268,472343.6574,319866.2794,546021.1014,459802.3013,516508.6011,338539.9956,427258.9442,398260.3478,174470.2635,822515.1596,521128.4853,354052.6408,344158.5277,483322.4358,186567.5877,233894.9247,259338.3942,210349.9853,671994.0487,406267.9201,348119.8512,567759.5528,491789.7147,278998.6184,353252.6164,368658.6653,240122.6841,247027.4473,482603.6835,259212.3434,248808.5934,434043.5102,310916.446,408963.8117,235243.1126,392519.5359,777622.337,590806.2659,755001.7336,60659.83764,723765.4837,332344.1126,423696.4206,341081.1696,835876.6689,311656.0233,325037.2452,446125.7624,70823.43582,332152.8531,566045.4532,297579.0598,209034.4127,298452.4978,453203.9483,316501.0561,392187.3229,559304.5207,329491.0772,485498.2434,454314.5745,309163.9215,367973.601,284754.6187,552311.9887,342723.6249,287838.4374,272766.6367,470611.1545,259787.3928,366087.6918,302763.3786,473616.8675,251922.698,376056.3254,291318.3209,457469.8047,23485.88778,154598.9333,474881.0904,207803.4542,452791.4371,369140.6955,127831.0363,315528.4563,356828.114,331953.0856,282337.7414,295053.8424,514640.939,356254.4814,323864.2362,461140.2104,817655.673,422490.3112,525884.2054,255577.2137,244898.4761,362740.0411,229536.7058,299248.0437,371275.1487,83356.76762,409750.8779,297082.2783,188303.3638,161410.781,209225.7266,322862.8744,363930.6922,303166.0688,610421.7712,408211.5753,424068.8833,149711.152,411943.3574,258215.2871,420834.1358,252799.2446,314723.2386,283818.3899,312908.1903,490679.6692,377646.0263,394885.1978,386222.6854,271868.1532,216950.344,384391.0429,302630.5861,383354.2693,169116.7189,239948.5631,196010.7787,351555.2579,172029.9334,230752.8146,211700.5487,242874.5174,243714.3364,239940.6798,303375.4363,211569.3159,206724.5182,524803.0804,363958.9929,186940.4552,182298.8761,188491.4668,159685.2834,253622.2216,309951.7275,128286.7381,300848.7951,222305.8829,300895.4844,139196.567,207689.3068,287649.4304,242527.5355,194061.6228,564340.7032,342954.0629,180720.069,445568.3185,155945.5296,349182.9588
PA384_1,172325.6392,201744.5001,262676.4294,420959.6115,234639.6248,147257.5189,139595.2925,249010.7194,306157.4121,219286.9963,303592.2485,294271.7867,194665.9792,254461.0616,218638.8899,238951.675,21006.15062,148148.1012,180561.5996,11877.11184,205909.3087,165789.9764,136074.4169,138600.4245,156979.1061,347815.4436,110602.9056,199562.3061,191077.1775,142608.3747,96712.71509,104396.5849,162023.4082,110245.6585,230095.8546,189597.8009,157965.4369,281791.0315,152781.9427,177479.3051,163714.0119,194284.2748,143849.1093,91715.76633,233465.0269,263989.0163,182347.3228,224499.0396,201590.629,112180.8929,113574.1627,123331.1805,147273.753,518949.0759,266565.0229,207776.5527,221083.4207,164000.3763,142188.7339,191555.231,198212.9021,119999.1389,103578.7967,450649.036,156968.6829,126232.4228,187767.5281,139357.2314,192939.0691,141271.7402,205095.9704,344707.9529,274272.4198,210372.3956,34162.57859,265267.1495,181485.207,182509.7531,160150.1689,370439.5059,133284.8234,216117.2614,172100.1029,34733.64068,183982.5751,249647.954,134815.8047,104996.5102,161587.0603,225152.5463,173057.7786,241265.3713,212936.9111,179244.5891,194222.9501,184712.7781,186733.2615,133824.6966,90669.04283,222131.8579,249013.9506,125168.2668,127009.8531,195560.4814,127775.0057,129323.0245,135955.0522,253259.6353,158247.9809,171783.1135,154559.8089,203675.7069,14171.56481,78954.33081,146848.5523,91786.36853,294438.9072,145657.9943,75669.42225,120208.4533,222527.5991,140318.1029,158112.4018,168526.2887,184600.9741,188060.9473,172028.0131,241462.0899,297206.7632,228418.757,178699.5673,99902.53667,104201.2305,178367.233,79171.35767,145539.006,170714.6401,46645.8009,227113.7728,142086.8046,90067.73221,85078.78354,84468.43812,160342.5975,130670.7829,188142.9178,257652.9966,215909.0194,206684.5251,99154.61856,151879.6582,101943.5731,147291.0222,119072.5889,167602.8259,128976.4135,160509.9466,259386.3297,238211.191,236727.5467,230023.7975,110652.9956,113915.1789,218633.8419,166121.9364,123359.7598,100072.4393,140971.5254,129267.6604,179456.2497,83304.22871,92585.85523,111340.1322,108673.55,113726.5782,166569.9108,102054.3197,124149.7359,105590.7675,269985.0419,171301.747,92970.59277,86046.77456,82761.92954,105166.2122,161174.1438,152167.8535,82929.14577,144608.608,124312.0272,280858.2452,78266.25315,123049.5546,210449.0403,198852.1032,98834.31064,292523.377,203425.3945,81565.97016,162532.2013,82895.36614,117280.3801
PA384_2,64569.63433,67503.85231,68600.58028,0,0,27633.39653,0,44424.66131,121837.5251,35247.68719,40285.86629,62590.8004,43830.80872,123978.5403,119650.3077,98568.55221,5804.270486,31111.74956,146222.7713,2325.823462,40521.92593,66554.3547,33688.99979,37602.2648,40750.4971,61818.96717,22960.43063,34363.84379,73015.84275,48194.13452,20495.80264,44972.94691,49782.45517,21409.56909,47460.32216,39167.43898,56728.33614,42975.81187,66570.87682,36467.92597,81685.85846,56702.69963,41202.57524,37931.61559,120117.8064,84494.27621,0,61694.19751,71015.63103,15009.63474,39107.84945,40924.58569,28612.6915,82894.50925,33319.27114,70142.9374,80130.15796,48486.26637,44113.99399,33008.64041,32522.66657,46854.53196,22922.33039,48107.80498,52577.50818,20909.21072,71158.50198,60444.01749,60460.59907,35906.20109,42601.42082,61689.58753,43119.00323,64880.1417,7789.226493,51917.36995,53364.99246,54064.0965,36392.66184,141100.7185,49728.07156,65635.24421,45012.91888,6861.863088,34457.82914,58535.55663,48772.16045,41553.52507,19060.14131,38423.18402,30981.15596,37474.15921,103807.5954,35525.78468,43117.97875,70713.04169,41038.253,30518.01276,52616.14413,48946.9475,80726.83994,40399.55859,0,64672.14378,23472.63881,66184.3222,34905.31875,124989.6872,26526.89812,63714.74641,33036.71747,0,2952.782437,22600.467,44711.99664,42490.24733,106044.0621,28898.05695,12639.22308,43194.52474,0,79567.30028,20339.37601,33446.46062,75071.84009,35825.8213,64871.95162,37759.48657,111643.507,52996.52399,47211.16894,47071.4316,23700.79584,32146.58263,42536.30071,26163.41811,66154.809,14457.5122,42513.42318,29020.64669,15930.70821,16187.00865,50773.12248,59424.13755,49034.184,66189.89185,71302.45436,73817.03569,41346.79063,17832.67452,42943.68517,51523.20257,44384.56789,28327.10036,33671.58063,35122.2377,34281.77284,33624.98293,57996.64646,86535.26287,81557.82724,36168.84738,32026.84541,36912.89533,74476.90671,27355.54166,26312.02324,35173.7682,32400.42037,27655.22274,17958.39076,32217.22953,25050.75135,21161.44081,30968.48002,55747.71776,57738.26173,17927.12374,31906.84289,117458.4971,47108.48041,33719.26825,29483.29533,27564.89666,14942.44626,29383.73974,40326.63287,18393.57869,59082.95378,43960.22085,71939.31552,34110.66247,26971.18545,35577.66778,33263.65551,17189.43523,97546.02662,49906.70547,23885.1806,36359.72737,16973.51534,42791.81251
PEP362_0,135962.4226,198082.302,168790.751,247992.1148,214795.1968,114307.3121,107157.3194,120159.2891,212150.6807,89082.26006,278198.0948,195943.1312,134705.5187,87044.71926,107481.7365,91543.92211,9117.792724,82843.40126,168208.1349,12116.85005,117259.6315,172359.6962,134939.3433,84732.27594,108719.9759,164376.1828,50649.80769,52407.05754,94265.59371,113129.8349,67796.57385,60467.26412,75111.26643,49910.98423,189795.0109,153753.752,130443.2446,121626.7624,92737.83097,152578.4276,114287.412,114344.7629,110417.9565,54551.29885,168816.4582,200478.9413,109622.8229,148702.3639,242938.9588,70160.98753,36862.62016,47949.55211,37929.71307,224489.2786,102263.5093,131902.2908,67256.75967,130414.6624,60090.5656,165072.1055,83282.63181,40997.38799,52745.03095,160029.466,131417.6014,77577.51599,172376.3369,74492.73978,75730.88109,60387.40927,78020.69885,149936.9222,161672.2158,261647.5751,26816.76027,218679.2247,116340.0886,89344.08376,68762.94464,120091.9858,161858.8381,73947.37346,132465.3463,40055.2847,64585.87387,117751.4669,90890.17671,55708.54706,54665.2178,128028.1618,167531.2499,141915.6565,168053.9414,82279.27922,69094.23428,91210.25719,111746.5728,132902.0823,85199.33178,169224.9209,173329.6538,69783.62429,73111.2974,102638.4394,106927.5077,133314.6903,118598.5556,222589.7721,122065.7111,88770.1725,63249.09721,143199.5595,8408.358602,39707.71191,0,49562.50851,68936.58851,114084.66,53909.27098,72401.97738,229486.3431,70357.46761,120477.2812,110993.6024,90696.35326,87837.67824,108675.3039,170765.6288,211581.7828,216411.5796,204758.1845,124558.2049,129309.545,93910.32361,94662.57004,178343.1295,239300.408,31479.79742,228655.5793,107262.1296,61716.63544,62597.20865,98612.76581,156421.8637,126513.7221,97569.43009,242272.6119,270506.0132,113442.9393,83465.03687,198162.6774,167660.3148,101058.3289,98499.25356,133139.9796,113983.494,139535.8436,206490.5716,218078.0071,146622.9823,107924.8491,122818.7972,153982.9918,228877.0155,116445.1879,105620.1537,65502.37662,141662.9532,75150.2809,152186.8104,94708.94958,122651.0534,163903.7786,128713.3377,137529.0348,114317.1633,128082.13,87278.87533,92399.59584,395947.9703,112570.8362,63429.32012,93728.09589,89614.62791,59284.36293,83834.36025,105090.2198,84753.43192,150855.6081,64524.7468,160509.1575,103147.1139,113526.9568,128285.8851,128077.5086,89835.06541,364224.0868,167339.3178,129775.6988,227621.2041,58603.67164,76423.98806
PEP362_1,0,91597.88895,81607.68395,187382.8855,67572.64107,53036.19576,0,83536.66246,146075.6239,43831.2347,0,0,75910.91627,0,0,0,3148.831692,76456.68559,0,5857.089375,69644.70163,70803.63927,38745.51666,46187.52866,56736.73802,0,31213.0851,47015.1264,45179.65612,0,32748.3715,31838.33329,0,33820.33254,148287.9932,99189.47348,30181.89388,0,52236.31036,0,48817.98513,73689.84915,0,0,103610.1574,110683.7112,56401.20038,82294.3636,80965.91117,0,0,34879.89752,39944.72998,195776.559,0,56408.36954,62091.39363,64666.13557,0,51200.09817,0,24349.39417,25558.97056,91453.25794,55833.73243,54848.43214,66234.66555,36909.51354,58363.40916,0,0,0,108263.3856,101396.4182,0,127256.5521,49653.89517,68494.16094,0,119482.7681,48060.18587,66056.94226,57272.46574,22797.97118,38927.41692,0,32009.7656,0,0,58771.4437,81112.51745,79725.85762,107029.5037,0,40279.7214,0,52253.83305,91537.81694,40507.47679,92690.11522,97785.27875,52041.15983,0,69693.90926,64400.75406,57061.40689,0,131444.4702,46186.48168,36349.83543,42297.20624,110812.0374,4318.845814,16414.38296,0,29316.59642,0,72846.76826,25633.11141,29003.27995,121325.975,0,52219.49533,66594.95792,0,0,62294.39001,82071.09651,121193.5277,0,106678.9422,53659.48352,48319.04857,0,63440.11385,67415.5698,99525.59347,27437.08991,130602.242,58972.18016,32584.46242,32104.31327,49141.1122,54351.81104,69872.16549,54603.29937,171660.634,96115.67155,0,0,94100.38707,94998.92779,68975.04127,47354.30334,75601.06756,44777.49445,55197.29863,55775.83873,96699.77486,91256.77848,61029.53125,75968.39694,69520.78537,124615.9473,0,0,42030.25552,35485.40736,35939.50091,0,47178.55068,50944.24955,60168.12402,41856.81677,88229.68139,35133.27783,46842.38672,53691.81074,39035.59227,140834.7966,60140.54648,40008.5473,39959.14608,0,23661.50614,56326.7423,0,0,55464.72377,29774.37606,54249.59692,35399.82789,59407.08872,85866.75283,78330.79054,30198.86966,200477.0223,101373.3538,71529.85868,99324.36497,26856.95331,0
PEP361_0,105911.4293,178411.8183,0,262579.4199,122513.353,73810.43181,64436.70972,124083.3988,179296.4343,97210.99503,214841.7256,0,142731.7036,117651.5972,65809.9835,83501.70331,7564.308771,87894.32084,150899.8086,10684.53209,120124.0819,158591.0772,168572.2071,65296.20788,92056.82316,129435.2679,40736.38836,88637.31541,106442.0582,71953.55616,47461.03184,55715.66588,108990.3075,43605.55365,181494.8753,143460.5207,75251.92863,168924.1906,55588.6295,104034.8228,113553.5443,83707.6725,75928.72105,41816.30097,100765.4948,181647.7158,113200.7956,123502.0696,170243.6804,55685.17319,39638.90098,67958.51199,43440.32835,0,66438.59434,111204.4101,134958.1314,115339.6772,56175.57851,115154.5757,60141.19658,32148.05653,25506.45547,221838.9635,74633.87596,46814.61756,105603.9718,88532.92341,40643.45908,35549.74149,0,114490.4874,112225.4984,147724.6623,12955.16607,246555.2076,54401.66659,69289.07063,50204.57465,140348.9403,92792.33542,125747.4115,156966.0893,24180.74037,44231.4513,97644.19937,91456.40915,27491.04297,49303.67157,109055.8786,132409.4593,124604.3527,195649.2513,59583.47128,0,78963.68001,74799.87601,106177.2845,55837.18408,161906.2621,128849.7873,39310.70382,48268.21612,0,108297.5072,106935.0132,117201.6502,179407.3529,66759.33397,48653.75646,64730.44856,183541.2042,9281.277432,22750.02151,111054.1537,55476.01733,104920.5355,95640.73312,37781.20047,62079.29951,169812.8778,102114.3635,97669.25133,114674.524,169116.7776,135222.3182,103140.9263,106783.3272,226200.6678,229334.586,297517.4168,81280.61015,79987.40773,76951.74812,80460.8809,164532.3477,199510.8578,37845.89416,193209.2943,76334.04878,59143.55506,79881.98936,127434.122,86394.12564,102384.265,72478.46047,254409.9954,262599.9511,63942.22287,77359.79107,135396.3199,211028.0378,94987.31623,59872.78765,144369.495,155430.7017,83580.72621,94377.10909,170468.4382,186191.2639,96843.06071,125257.9552,167469.4477,292713.2785,119231.944,96212.27506,85657.63617,89287.71765,82720.46057,121884.6146,85713.04165,105398.9345,139451.1854,120376.3752,162470.2163,119803.2628,121417.6527,68644.03056,55981.41711,262166.3194,128046.3798,58226.66657,63221.27506,77195.33323,60224.30835,106328.0265,101714.4573,69546.52152,130677.3347,110818.8661,93938.27719,95889.57662,101795.1201,115526.5453,86116.43997,76011.09592,439887.544,171164.089,106882.8058,179682.4937,62866.68495,112362.0932
PEP361_1,87881.17844,71463.0757,0,132122.5736,98864.40451,42842.98197,51781.00109,101778.1448,72446.06129,0,69326.96398,0,91715.75755,0,52347.21267,0,3777.485444,48902.28469,81620.86894,4493.476608,84844.12395,107884.229,58138.47419,34428.77789,0,0,26017.2204,0,33065.02251,57078.44472,0,16066.2055,62884.98914,0,86779.84633,77560.08442,36603.70378,89812.63598,50492.31229,0,53644.33611,63633.80695,0,25428.6721,0,94451.93407,63812.45236,70598.6357,102087.7515,27210.00288,26551.03703,27381.09195,0,0,47175.23662,0,0,0,36128.08634,0,0,20354.38525,0,90206.57054,59544.28642,37868.53583,99831.44792,0,33457.13301,0,0,0,62621.27782,0,6968.15335,82133.13852,0,55343.25969,28908.27885,0,46088.22586,54781.05569,54849.40926,9186.831667,0,78188.46899,0,24687.17598,0,0,71364.75411,74351.17575,0,0,39684.8812,0,63900.67472,60528.86535,64335.67175,81899.92832,65523.36902,39602.62587,0,68248.72255,35485.96611,0,42793.71334,81522.70178,0,0,0,93196.19726,3331.531307,17671.56361,0,28498.10311,101254.4334,46668.28717,21820.53602,50667.81885,122431.2066,36232.37609,39976.30972,59380.57343,0,0,65572.9557,55636.7882,121731.8116,96030.67026,125899.919,0,40025.68762,32833.86077,84780.20315,46088.73765,113597.7411,16635.31397,121702.7247,38433.74474,0,51701.16079,0,67302.79441,46705.62595,0,0,94720.64695,54933.34985,29308.65185,77477.33968,53954.54258,0,36006.63615,44472.15321,41951.24362,0,114474.8839,72622.84593,85765.67327,50570.7693,66714.94171,83732.27999,127434.7035,65843.23685,57365.03865,61332.43177,47481.92374,41600.4629,60450.96838,36212.60874,52312.47068,46586.09355,77184.832,45703.68456,58451.44084,86967.77102,50495.86038,43538.42086,166569.4046,0,27362.05439,35103.29812,0,42629.94651,55057.15046,0,30689.68348,52468.54307,39095.98518,75374.78538,40330.70669,60681.74481,0,69952.3646,0,219804.4676,84321.06359,68875.8791,127008.9218,22798.88294,0
PENMe354_0,102606.6121,90687.45683,223725.1428,149001.3666,75338.49521,67342.8886,63169.76852,168707.2454,83160.07084,83043.22762,0,147829.6339,122367.0821,166943.3264,91060.73297,111373.2809,3015.902208,50913.27359,0,3378.931641,145070.0651,73271.94863,39878.09175,31759.4066,0,137593.806,25996.80172,134215.4008,61313.7427,39802.84132,31060.53423,21018.99558,91067.29341,38387.04217,0,96148.79298,45200.59984,100525.7252,73456.48024,97055.76977,114934.688,105840.9444,69527.08652,31579.7561,142728.5962,102919.4661,92462.43676,123172.8775,93542.17993,0,60768.0065,44759.11165,42587.04606,163063.6873,89931.59843,99017.47408,93740.19876,77512.8736,46981.18825,73855.0841,50964.04796,33058.18612,43260.35725,0,54530.21713,63166.01083,108841.4944,60244.20782,87239.83023,64641.89603,78381.12286,176951.353,117642.0711,0,9733.78126,119191.5903,82629.06189,60738.39808,93726.58006,0,0,53006.78109,49439.54834,8852.848148,66756.03016,123068.6212,77402.25207,27207.08012,74082.92905,78461.00617,69025.78219,0,150865.5672,73287.84303,110272.055,72608.30744,64724.00636,57036.80281,57815.69402,103458.8181,97703.10255,53574.53003,70619.54186,161308.8995,55852.04513,67786.56506,105011.8544,110193.8492,68510.71108,76577.70136,36656.20873,112528.393,3613.344785,23324.55227,114741.6413,48327.93298,89878.16924,59900.81522,23964.93591,45317.84251,125163.8852,55233.01442,0,45751.44292,59971.15273,102950.9622,71177.63547,62244.37159,99047.15098,78122.44644,108600.0633,48331.20242,42808.00185,66807.54948,56629.74157,87490.91367,83309.74396,20675.9612,87991.71749,45374.01466,59703.87755,41585.87344,51730.51463,54015.61743,58274.86902,63966.26046,262949.865,77545.31612,57624.67049,23781.60766,74741.90356,68116.54833,97677.6758,45269.11842,61355.12019,68500.61381,64766.80643,118347.9019,97447.05432,59804.86221,95546.03507,83896.38186,0,0,70156.08684,64701.22299,37730.93614,48407.75511,25870.47496,46613.99288,37749.30812,30357.56705,30602.72777,0,40087.0167,42268.10558,43222.60385,44956.76237,0,98061.36891,83101.72097,46655.92649,62873.72248,0,33530.31603,0,72677.44592,34805.54518,58023.17879,39491.52202,0,40071.30023,33829.32535,49430.33706,38094.56402,47558.03589,0,56726.66589,44685.494,72637.024,0,72918.3267
PENMe354_1,69443.51845,50440.88459,96684.58788,0,86313.84564,0,53190.76116,126030.6235,136632.3619,0,67796.86439,98213.50007,0,101245.9188,82871.99709,63915.60507,4426.362097,0,101269.9862,3364.443304,0,63204.85989,51072.32099,30615.52257,0,67548.73971,44789.1026,63781.10518,45581.63571,75272.4426,0,34024.3148,56170.41844,45883.18627,0,60613.92985,33210.63833,90263.56658,65203.94363,56112.92633,65470.54348,84625.44257,0,28197.32916,89594.15062,95358.78703,67303.93938,0,74407.63069,0,40087.65016,54619.60403,28383.27019,0,72756.61984,91412.30497,99255.21516,83447.99666,0,62892.13891,0,26105.00307,29249.25497,100130.1835,0,0,0,52354.7959,62345.89855,26684.48104,0,101361.2682,75718.71167,94006.50019,13502.41034,90994.46993,40765.35852,46970.49367,38713.90608,108673.8362,0,79006.481,77263.74461,16311.85429,41321.07283,87508.41069,64574.32972,38667.85972,54700.33396,53919.65047,58199.65383,88061.15833,92313.74294,60456.04368,57092.50752,51127.71433,43344.1943,0,59395.45128,0,0,39960.20233,59920.82394,82817.15974,41501.23713,73951.78156,73388.5567,83947.0133,43553.19612,73143.65627,48340.45888,0,2611.005816,0,69715.41295,26753.6241,65528.69479,50303.328,21326.3917,56747.9107,0,40254.76802,42720.95132,0,59367.06326,81493.37618,52133.4868,66013.94744,94218.93762,90319.98759,110977.9584,48812.01809,44385.2705,30993.64594,42299.99034,49736.2012,53051.13143,16110.60941,0,26881.12028,38367.12755,25804.38562,47280.9788,77738.95424,0,65122.01969,269476.1586,75620.80635,99037.97137,29847.53282,48385.42255,37297.86362,0,50833.68166,43575.86645,0,0,0,81453.66255,66777.88552,85733.12109,48264.88607,31552.70044,0,42338.45646,65966.32199,31529.66639,35646.24335,29152.83038,59063.77886,25854.82764,0,37143.81703,32947.76164,45018.23958,36599.23349,42262.02739,46120.86914,0,77782.95425,57436.93078,26115.5725,38330.8536,56252.2695,32631.14599,0,0,0,85033.5578,47695.3018,51130.02479,36140.67111,44314.34722,0,45145.30805,53636.99119,150801.7345,0,0,89778.61771,25673.57906,66010.61797
PENMe354_2,0,44252.4449,0,0,0,0,0,0,0,50925.28771,0,101261.3873,0,0,0,0,2075.119335,0,0,0,0,31905.32225,0,22610.37843,0,55180.78254,0,61599.7673,0,27928.62935,0,19872.83856,0,0,0,0,0,0,29268.76936,0,34426.16939,38160.15328,36102.05951,18037.30697,0,74871.76539,39887.27709,0,0,0,0,25336.40007,0,0,39493.5563,0,0,0,0,0,0,29862.64915,0,0,0,0,0,29726.18639,0,0,0,61346.29239,0,0,0,0,29566.49175,0,25341.17331,0,36887.31208,34529.2984,0,0,0,0,0,0,31096.13657,0,0,0,0,0,0,46297.68366,0,0,27877.35116,52682.57725,0,22979.20424,26942.81016,45245.27473,0,58740.00491,0,72972.98955,0,59944.16272,0,66236.23226,1940.730579,0,58611.16018,21872.1977,49775.56942,0,0,0,86416.72514,0,29474.77224,0,0,0,40211.45346,0,0,0,0,0,0,0,0,0,41711.02045,9002.883999,0,0,0,0,36977.99423,0,0,0,0,0,0,0,47382.87783,0,0,0,28556.1358,0,0,70789.25739,0,0,74925.52469,0,0,0,0,0,0,0,0,0,20369.29135,20596.6177,0,0,31958.73744,0,26373.31064,0,0,0,0,22931.95718,19223.52726,0,0,0,0,0,46199.83649,0,0,0,0,0,41325.65325,19052.91273,0,47569.03003,0,49107.9934,0,0
